Date,vader_score,CP
2016-01-11,0.07603333333333333,1923.67
2016-01-12,-0.22320000000000004,1938.68
2016-01-13,0.44258,1890.28
2016-01-14,0.19972857142857142,1921.84
2016-01-15,0.35910000000000003,1880.33
2016-01-19,0.0,1881.33
2016-01-20,-0.08242857142857142,1859.33
2016-01-21,-0.037333333333333336,1868.99
2016-01-22,0.159225,1906.9
2016-01-25,0.030024999999999996,1877.08
2016-01-26,0.5719,1903.63
2016-01-27,0.055875,1882.95
2016-01-28,0.4588,1893.36
2016-01-29,0.2243166666666667,1940.24
2016-02-01,0.5106,1939.38
2016-02-02,-0.105375,1903.03
2016-02-03,-0.4588,1912.53
2016-02-04,0.0,1915.45
2016-02-05,-0.1431,1880.05
2016-02-08,0.28633333333333333,1853.4399999999998
2016-02-09,0.0,1852.21
2016-02-10,-0.119175,1851.86
2016-02-11,0.062266666666666665,1829.08
2016-02-12,-0.025675,1864.78
2016-02-16,0.0,1895.58
2016-02-17,0.28171666666666667,1926.82
2016-02-19,0.0,1917.78
2016-02-22,0.14784999999999998,1945.5
2016-02-23,-0.19583333333333333,1921.2699999999998
2016-02-24,-0.08297500000000001,1929.8
2016-02-25,0.5106,1951.7
2016-02-26,-0.17020000000000002,1948.05
2016-02-29,0.0,1932.2300000000002
2016-03-01,-0.19756,1978.35
2016-03-02,0.05875000000000001,1986.45
2016-03-03,-0.23779999999999998,1993.4000000000003
2016-03-04,-0.013566666666666652,1999.99
2016-03-07,0.1101,2001.76
2016-03-08,0.36805,1979.26
2016-03-09,0.179925,1989.26
2016-03-10,0.3959333333333333,1989.57
2016-03-11,0.0,2022.19
2016-03-14,0.0,2019.64
2016-03-15,0.0,2015.93
2016-03-16,0.0,2027.22
2016-03-17,0.0,2040.59
2016-03-18,0.0772,2049.58
2016-03-22,0.18185,2049.8
2016-03-23,-0.08904000000000001,2036.7099999999998
2016-03-24,-0.03911666666666666,2035.9399999999998
2016-03-28,0.22710000000000002,2037.05
2016-03-29,0.0,2055.01
2016-03-30,0.320075,2063.95
2016-03-31,0.13598888888888888,2059.74
2016-04-01,0.12315000000000001,2072.78
2016-04-04,0.0,2066.13
2016-04-05,-0.025759999999999995,2045.17
2016-04-06,0.09106666666666667,2066.66
2016-04-07,-0.19153333333333333,2041.91
2016-04-08,0.36345,2047.6
2016-04-11,0.011800000000000005,2041.99
2016-04-12,0.0,2061.72
2016-04-13,0.07289999999999999,2082.42
2016-04-14,-0.16993333333333335,2082.78
2016-04-15,0.05512499999999999,2080.73
2016-04-18,0.18416666666666667,2094.34
2016-04-19,0.22884285714285713,2100.8
2016-04-20,0.0,2102.4
2016-04-21,0.0,2091.48
2016-04-22,-0.14153333333333332,2091.58
2016-04-25,0.0,2087.79
2016-04-26,0.32526666666666665,2091.7
2016-04-27,-0.061850000000000016,2095.15
2016-04-29,0.0,2065.3
2016-05-02,-0.17,2081.43
2016-05-03,-0.45424999999999993,2063.37
2016-05-04,-0.4193,2051.12
2016-05-05,-0.100475,2050.63
2016-05-06,-0.15293333333333334,2057.14
2016-05-09,0.34,2058.69
2016-05-10,-0.014433333333333345,2084.39
2016-05-11,0.5267,2064.46
2016-05-12,0.1484,2064.11
2016-05-13,-0.19756,2046.61
2016-05-16,0.40759999999999996,2066.66
2016-05-17,-0.29286666666666666,2047.21
2016-05-18,-0.12264,2047.6300000000003
2016-05-19,-0.3818,2040.04
2016-05-20,0.00645,2052.32
2016-05-23,-0.2068,2048.04
2016-05-24,0.0,2076.06
2016-05-25,0.04274285714285714,2090.54
2016-05-26,-0.24695,2090.1
2016-05-27,0.6369,2099.06
2016-05-31,-0.10115,2096.95
2016-06-01,-0.02890000000000001,2099.33
2016-06-02,-0.07409999999999999,2105.26
2016-06-03,-0.5911500000000001,2099.13
2016-06-07,0.0129,2112.13
2016-06-08,0.18213333333333334,2119.12
2016-06-09,0.29295,2115.48
2016-06-10,-0.24805000000000002,2096.07
2016-06-13,-0.1645,2079.06
2016-06-14,0.2948,2075.32
2016-06-15,-0.3953,2071.5
2016-06-16,0.16820000000000002,2077.99
2016-06-17,-0.028524999999999995,2071.22
2016-06-20,0.1956,2083.25
2016-06-21,0.20396666666666666,2088.9
2016-06-22,0.1744375,2085.45
2016-06-23,0.21230000000000002,2113.32
2016-06-24,-0.20206666666666664,2037.41
2016-06-27,-0.17082499999999998,2000.54
2016-06-28,0.0,2036.09
2016-06-29,0.28786666666666666,2070.77
2016-06-30,-0.044475,2098.86
2016-07-01,-0.5423,2102.95
2016-07-05,-0.17556666666666665,2088.55
2016-07-06,0.085,2099.73
2016-07-07,-0.10596000000000001,2097.9
2016-07-08,0.1468,2129.9
2016-07-11,0.13136666666666666,2137.16
2016-07-12,0.20989999999999998,2152.14
2016-07-13,0.09746666666666666,2152.43
2016-07-14,0.32322,2163.75
2016-07-15,0.5537,2161.74
2016-07-18,0.2202,2166.89
2016-07-19,0.30700000000000005,2163.78
2016-07-20,-0.067325,2173.02
2016-07-21,0.50055,2165.17
2016-07-22,0.22335,2175.03
2016-07-25,0.5859,2168.48
2016-07-26,0.0476,2169.18
2016-07-27,-0.03062,2166.58
2016-07-28,0.21694285714285713,2170.06
2016-07-29,0.12726666666666667,2173.6
2016-08-01,0.02263333333333332,2170.84
2016-08-02,-0.31245,2157.03
2016-08-03,-0.15741666666666665,2163.79
2016-08-04,0.030366666666666653,2164.25
2016-08-05,0.0,2182.87
2016-08-08,0.16215,2180.89
2016-08-09,-0.06606000000000001,2181.74
2016-08-11,0.08146666666666667,2185.79
2016-08-12,-0.2732,2184.05
2016-08-15,0.0,2190.15
2016-08-16,0.0,2178.15
2016-08-17,0.09588333333333333,2182.22
2016-08-19,0.1886142857142857,2183.87
2016-08-22,-0.21965,2182.64
2016-08-29,0.0,2180.38
2016-08-30,0.21619999999999998,2176.12
2016-08-31,0.0,2170.95
2016-09-01,0.34,2170.86
2016-09-02,-0.0040000000000000036,2179.98
2016-09-06,0.09316666666666668,2186.48
2016-09-07,0.03951428571428571,2186.16
2016-09-08,-0.23835,2181.3
2016-09-09,-0.11036666666666668,2127.81
2016-09-12,0.21989999999999998,2159.04
2016-09-13,0.1366,2127.02
2016-09-14,0.07012,2125.77
2016-09-15,0.2023,2147.26
2016-09-16,0.31845,2139.16
2016-09-19,0.0734,2139.12
2016-09-20,0.0,2139.76
2016-09-21,-0.03610000000000001,2163.12
2016-09-22,0.0,2177.18
2016-09-23,-0.00645,2164.69
2016-09-26,-0.2732,2146.1
2016-09-28,-0.093975,2171.37
2016-09-29,0.20639999999999997,2151.13
2016-09-30,0.131675,2168.27
2016-10-03,0.14601999999999998,2161.2
2016-10-04,0.0188,2150.49
2016-10-06,-0.119275,2160.77
2016-10-07,-0.34,2153.74
2016-10-10,-0.4019,2163.66
2016-10-11,-0.02054,2136.73
2016-10-12,0.0,2139.18
2016-10-13,0.0,2132.55
2016-10-14,0.09106666666666667,2132.98
2016-10-17,-0.4215,2126.5
2016-10-18,0.056050000000000016,2139.6
2016-10-19,0.12040000000000001,2144.29
2016-10-20,0.0863142857142857,2141.34
2016-10-21,-0.030399999999999996,2141.16
2016-10-24,0.013566666666666652,2151.33
2016-10-25,-0.4939,2143.16
2016-10-26,0.10533999999999999,2139.43
2016-10-27,0.0,2133.04
2016-10-28,0.0919,2126.41
2016-10-31,0.042666666666666665,2126.15
2016-11-01,0.21230000000000002,2111.72
2016-11-02,0.0,2097.94
2016-11-03,0.13396666666666665,2088.66
2016-11-04,-0.09012857142857143,2085.18
2016-11-07,0.0,2131.52
2016-11-08,0.1953,2139.56
2016-11-09,-0.22868888888888886,2163.26
2016-11-10,0.0,2167.48
2016-11-11,-0.10955,2164.45
2016-11-14,0.20095,2164.2
2016-11-15,0.0,2180.39
2016-11-16,0.0,2176.94
2016-11-17,0.0,2187.12
2016-11-18,-0.1372,2181.9
2016-11-21,0.16146666666666668,2198.18
2016-11-22,-0.09540000000000001,2202.94
2016-11-23,0.45259999999999995,2204.72
2016-11-25,0.2023,2213.35
2016-11-28,0.04772500000000002,2201.72
2016-11-29,-0.1027,2204.66
2016-11-30,0.13894,2198.81
2016-12-01,-0.13396666666666665,2191.08
2016-12-02,0.12765,2191.95
2016-12-05,0.0,2204.71
2016-12-06,0.0946,2212.23
2016-12-07,-0.013800000000000007,2241.35
2016-12-08,0.03623333333333336,2246.19
2016-12-09,-0.7783,2259.53
2016-12-12,0.0,2256.96
2016-12-13,0.227525,2271.72
2016-12-14,0.01032,2253.28
2016-12-15,0.05510000000000004,2262.03
2016-12-16,-0.0121,2258.07
2016-12-19,0.156225,2262.53
2016-12-20,0.3818,2270.76
2016-12-21,-0.23936666666666664,2265.18
2016-12-22,0.12040000000000001,2260.96
2016-12-23,0.0,2263.79
2016-12-27,-0.08103333333333335,2268.88
2016-12-28,0.1909,2249.92
2016-12-29,0.0,2249.26
2016-12-30,0.16921666666666665,2238.83
2017-01-03,0.07787499999999999,2257.83
2017-01-04,0.15398,2270.75
2017-01-05,0.22615000000000002,2269.0
2017-01-06,0.4404,2276.98
2017-01-10,0.5423,2268.9
2017-01-11,-0.13668,2275.32
2017-01-12,-0.3182,2270.44
2017-01-13,-0.5859,2274.64
2017-01-17,0.0,2267.89
2017-01-18,0.08379999999999997,2271.89
2017-01-19,0.0,2263.69
2017-01-20,0.36082000000000003,2271.31
2017-01-23,-0.09866666666666667,2265.2
2017-01-24,0.014333333333333345,2280.07
2017-01-25,0.03062,2298.37
2017-01-26,0.274075,2296.68
2017-01-27,0.1101,2294.69
2017-01-31,0.16563333333333333,2278.87
2017-02-01,-0.15752500000000003,2279.55
2017-02-02,0.5267,2280.85
2017-02-03,0.1286,2297.42
2017-02-06,-0.29295,2292.56
2017-02-07,-0.17285,2293.08
2017-02-08,0.3404,2294.67
2017-02-09,0.0,2307.87
2017-02-10,0.064,2316.1
2017-02-13,0.0,2328.25
2017-02-14,0.0,2337.58
2017-02-15,0.0,2349.25
2017-02-16,-0.1468,2347.22
2017-02-17,-0.117825,2351.16
2017-02-21,0.31845,2365.38
2017-02-22,0.345275,2362.82
2017-02-23,0.07556666666666667,2363.81
2017-02-24,0.28595,2367.34
2017-02-27,0.13396666666666665,2369.75
2017-02-28,0.2202,2363.64
2017-03-01,0.06337499999999999,2395.96
2017-03-03,-0.125,2383.12
2017-03-06,0.21230000000000002,2375.31
2017-03-07,0.21242500000000003,2368.39
2017-03-08,-0.02054,2362.98
2017-03-09,0.253075,2364.87
2017-03-10,0.35225,2372.6
2017-03-13,-0.07636,2373.47
2017-03-14,-0.08439999999999999,2365.45
2017-03-16,0.1101,2381.38
2017-03-17,-0.2083,2378.25
2017-03-20,0.227,2373.47
2017-03-21,-0.438,2344.02
2017-03-22,-0.038275,2348.45
2017-03-23,0.3612,2345.96
2017-03-24,-0.3454,2343.98
2017-03-27,0.190175,2341.59
2017-03-28,0.0,2358.57
2017-03-29,0.10891428571428573,2361.13
2017-03-30,0.296,2368.06
2017-03-31,-0.3182,2362.72
2017-04-03,-0.13396666666666665,2358.84
2017-04-04,0.23485,2360.16
2017-04-05,0.09495714285714285,2352.95
2017-04-06,-0.07152499999999998,2357.49
2017-04-07,-0.18076666666666666,2355.54
2017-04-10,0.317,2357.16
2017-04-11,0.0,2353.78
2017-04-12,0.121725,2344.93
2017-04-13,0.1101,2328.95
2017-04-17,-0.0386,2349.01
2017-04-18,-0.04989999999999999,2342.19
2017-04-19,0.24695,2338.17
2017-04-20,0.26353333333333334,2355.84
2017-04-21,-0.20095,2348.69
2017-04-24,-0.10606666666666666,2374.15
2017-04-25,-0.0172,2388.61
2017-04-26,-0.03937999999999999,2387.45
2017-04-27,-0.6249,2388.77
2017-04-28,0.30932499999999996,2384.2
2017-05-02,0.0,2391.17
2017-05-03,-0.09028333333333334,2388.13
2017-05-04,-0.2294,2389.52
2017-05-05,-0.1366,2399.29
2017-05-08,0.20980000000000001,2399.38
2017-05-09,-0.11006666666666666,2396.92
2017-05-10,0.15105000000000002,2399.63
2017-05-11,0.0,2394.44
2017-05-12,0.0,2390.9
2017-05-15,-0.321175,2402.32
2017-05-16,0.06670000000000001,2400.67
2017-05-17,0.12635000000000002,2357.03
2017-05-18,-0.06743333333333333,2365.72
2017-05-22,-0.122525,2394.02
2017-05-23,-0.03423333333333333,2398.42
2017-05-24,-0.10767999999999997,2404.39
2017-05-30,0.25624,2412.91
2017-05-31,0.02413333333333334,2411.8
2017-06-01,-0.12040000000000001,2430.06
2017-06-02,-0.16796666666666668,2439.07
2017-06-05,-0.18213333333333334,2436.1
2017-06-07,-0.1681,2433.14
2017-06-08,0.17,2433.79
2017-06-09,0.0,2431.77
2017-06-12,0.06756666666666666,2429.39
2017-06-13,0.09925714285714286,2440.35
2017-06-14,0.0,2437.92
2017-06-15,0.09866666666666667,2432.46
2017-06-16,0.14555,2433.15
2017-06-19,0.2202,2453.46
2017-06-20,-0.09866666666666667,2437.03
2017-06-21,-0.08499999999999999,2435.61
2017-06-22,0.11893333333333334,2434.5
2017-06-23,0.1101,2438.3
2017-06-26,-0.32985,2439.07
2017-06-27,-0.007379999999999986,2419.38
2017-06-28,0.3818,2440.69
2017-06-29,0.14602500000000002,2419.7
2017-06-30,0.0,2423.41
2017-07-03,0.0,2429.01
2017-07-05,-0.009350000000000006,2432.54
2017-07-06,0.019875000000000004,2409.75
2017-07-07,0.3994,2425.18
2017-07-10,0.0,2427.43
2017-07-11,0.31845,2425.53
2017-07-12,0.06186666666666666,2443.25
2017-07-13,0.0,2447.83
2017-07-14,0.0,2459.27
2017-07-17,-0.05135,2459.14
2017-07-18,0.0,2460.61
2017-07-19,0.39495,2473.83
2017-07-20,0.0,2473.45
2017-07-24,0.0,2469.91
2017-07-25,0.0,2477.13
2017-07-26,0.0,2477.83
2017-07-27,0.4404,2475.42
2017-07-28,0.0,2472.1
2017-07-31,0.08826666666666666,2470.3
2017-08-01,-0.18805,2476.35
2017-08-02,0.0,2477.57
2017-08-03,-0.08895,2472.16
2017-08-04,0.0,2476.83
2017-08-07,0.1651,2480.91
2017-08-08,-0.010699999999999998,2474.92
2017-08-09,0.14638,2474.02
2017-08-10,0.092575,2438.21
2017-08-14,0.0,2465.84
2017-08-16,0.0,2468.11
2017-08-17,0.0,2430.01
2017-08-18,0.0193,2425.55
2017-08-21,-0.43035,2428.37
2017-08-22,0.105375,2452.51
2017-08-23,0.2641,2444.04
2017-08-24,-0.43584999999999996,2438.97
2017-08-28,0.11438,2444.24
2017-08-30,0.12753333333333336,2457.59
2017-08-31,-0.270625,2471.65
2017-09-01,-0.4404,2476.55
2017-09-05,0.0,2457.85
2017-09-06,0.08044999999999998,2465.54
2017-09-07,-0.100475,2465.1
2017-09-08,0.05569999999999999,2461.43
2017-09-11,0.4019,2488.11
2017-09-12,0.2473,2496.48
2017-09-13,0.4404,2498.37
2017-09-14,0.7184,2495.62
2017-09-15,-0.09239999999999998,2500.23
2017-09-18,-0.4215,2503.87
2017-09-19,0.3345,2506.65
2017-09-20,0.384,2508.24
2017-09-21,-0.2716,2500.6
2017-09-22,0.028559999999999974,2502.22
2017-09-25,-0.1027,2496.66
2017-09-26,-0.140875,2496.84
2017-09-27,0.04946,2507.04
2017-09-28,0.743,2510.06
2017-09-29,0.29295,2519.36
2017-10-02,0.0,2529.12
2017-10-03,-0.019733333333333342,2534.58
2017-10-04,0.0,2537.74
2017-10-05,0.0,2552.07
2017-10-06,0.0061249999999999916,2549.33
2017-10-09,0.19415000000000002,2544.73
2017-10-10,0.11035,2550.64
2017-10-11,0.018099999999999995,2555.24
2017-10-12,0.0,2550.93
2017-10-13,-0.53364,2553.17
2017-10-16,-0.015333333333333329,2557.64
2017-10-17,0.20095,2559.36
2017-10-18,-0.6249,2561.26
2017-10-19,-0.20095,2562.1
2017-10-20,0.1366,2575.21
2017-10-23,-0.01886666666666666,2564.98
2017-10-24,-0.1679,2569.13
2017-10-25,0.423775,2557.15
2017-10-27,0.124025,2581.07
2017-10-30,-0.12925,2572.83
2017-10-31,0.2708333333333333,2575.26
2017-11-01,0.0,2579.36
2017-11-02,-0.0514,2579.85
2017-11-03,-0.07655,2587.84
2017-11-06,0.14584285714285716,2591.13
2017-11-07,0.27576666666666666,2590.64
2017-11-08,0.385425,2594.38
2017-11-09,0.11045,2584.62
2017-11-10,0.0,2582.3
2017-11-13,-0.26116666666666666,2584.84
2017-11-14,0.1011,2578.87
2017-11-15,-0.23785,2564.62
2017-11-16,0.16463333333333333,2585.64
2017-11-20,0.0,2582.14
2017-11-21,0.0,2599.03
2017-11-22,0.31845,2597.08
2017-11-24,0.0,2602.42
2017-11-29,0.15293333333333334,2626.07
2017-11-30,0.0,2647.58
2017-12-04,0.09038333333333333,2639.44
2017-12-05,-0.19063333333333332,2629.57
2017-12-06,0.0,2629.27
2017-12-07,0.050575,2636.98
2017-12-08,0.0,2651.5
2017-12-11,0.159225,2659.99
2017-12-18,-0.1366,2690.16
2017-12-19,-0.017724999999999998,2681.47
2017-12-20,-0.042624999999999996,2679.25
2017-12-21,0.257075,2684.57
2017-12-22,0.15080000000000002,2683.34
2017-12-26,0.2909333333333333,2680.5
2017-12-27,0.7096,2682.62
2017-12-28,0.058883333333333336,2687.54
2017-12-29,0.3655,2673.61
2018-01-02,0.19816666666666669,2695.81
2018-01-03,0.46135,2713.06
2018-01-04,0.0,2723.99
2018-01-05,0.31845,2743.15
2018-01-08,0.21030000000000001,2747.7100000000005
2018-01-09,0.21423333333333336,2751.2899999999995
2018-01-10,0.3982,2748.23
2018-01-12,0.0,2786.24
2018-01-16,0.048799999999999996,2776.42
2018-01-17,0.0,2802.56
2018-01-18,0.10115,2798.03
2018-01-19,0.3504333333333333,2810.3000000000006
2018-01-22,0.02581666666666667,2832.97
2018-01-23,0.449425,2839.13
2018-01-24,0.0129,2837.54
2018-01-25,0.0,2839.25
2018-01-26,0.126,2872.8700000000003
2018-01-29,0.0,2853.53
2018-01-30,0.1569428571428571,2822.43
2018-01-31,-0.12040000000000001,2823.81
2018-02-01,-0.044399999999999995,2821.98
2018-02-02,-0.03505714285714286,2762.13
2018-02-05,-0.33245,2648.94
2018-02-06,0.11881666666666668,2695.14
2018-02-07,-0.074,2681.66
2018-02-08,-0.011725,2581.0
2018-02-09,0.0,2619.55
2018-02-12,0.05303333333333333,2656.0
2018-02-13,0.24003333333333335,2662.94
2018-02-14,0.4019,2698.63
2018-02-15,0.29952,2731.2
2018-02-16,0.22885,2732.22
2018-02-20,-0.31245,2716.26
2018-02-21,0.0,2701.33
2018-02-22,0.09956666666666665,2703.96
2018-02-23,0.08895,2747.3
2018-02-26,0.31845,2779.6
2018-02-27,-0.2732,2744.28
2018-02-28,-0.07604000000000001,2713.83
2018-03-01,0.12765,2677.67
2018-03-02,-0.3243,2691.25
2018-03-05,-0.2997,2720.94
2018-03-06,-0.06758333333333334,2728.12
2018-03-07,-0.09106666666666667,2726.8
2018-03-08,-0.03423333333333333,2738.97
2018-03-09,-0.16463333333333333,2786.57
2018-03-12,-0.021719999999999996,2783.02
2018-03-13,0.0193,2765.31
2018-03-14,-0.12916666666666665,2749.48
2018-03-15,0.0,2747.33
2018-03-16,0.0,2752.01
2018-03-19,0.0,2712.92
2018-03-20,0.0,2716.94
2018-03-21,0.0,2711.93
2018-03-22,0.0,2643.69
2018-03-23,-0.5719,2588.26
2018-03-26,0.20793333333333333,2658.55
2018-03-27,0.0,2612.62
2018-03-28,0.2333333333333333,2605.0
2018-03-29,0.124025,2640.87
2018-04-02,0.31027499999999997,2581.88
2018-04-03,0.11995,2614.45
2018-04-04,0.0,2644.69
2018-04-05,0.131675,2662.84
2018-04-06,0.0,2604.47
2018-04-09,0.0,2613.16
2018-04-10,0.041114285714285714,2656.87
2018-04-11,-0.230225,2642.19
2018-04-12,0.0,2663.99
2018-04-13,0.12169999999999999,2656.3
2018-04-16,0.14148333333333332,2677.84
2018-04-17,-0.105375,2706.39
2018-04-18,-0.17556666666666665,2708.64
2018-04-19,0.0,2693.13
2018-04-23,0.1468,2670.29
2018-04-24,0.37643333333333334,2634.56
2018-04-25,0.1005,2639.4
2018-04-26,0.0,2666.94
2018-04-27,0.18499999999999997,2669.91
2018-04-30,0.175,2648.05
2018-05-01,0.0,2654.8
2018-05-02,-0.11315,2635.67
2018-05-03,0.0,2629.73
2018-05-04,-0.05103333333333334,2663.42
2018-05-07,0.07543333333333334,2672.63
2018-05-08,0.0,2671.92
2018-05-09,0.3454,2697.79
2018-05-10,0.0,2723.07
2018-05-11,0.125,2727.72
2018-05-14,-0.18409999999999999,2730.13
2018-05-15,-0.5994,2711.45
2018-05-16,0.11333333333333334,2722.46
2018-05-17,0.1726,2720.13
2018-05-18,0.2202,2712.97
2018-05-21,0.020080000000000008,2733.01
2018-05-22,0.09094,2724.44
2018-05-23,0.2732,2733.29
2018-05-24,0.2294,2727.76
2018-05-25,0.10115,2721.33
2018-05-29,0.26932500000000004,2689.86
2018-05-30,0.0,2724.01
2018-05-31,-0.7964,2705.27
2018-06-01,0.159225,2734.62
2018-06-04,0.09866666666666667,2746.8700000000003
2018-06-05,0.13443333333333332,2748.8000000000006
2018-06-06,0.0,2772.35
2018-06-07,0.2202,2770.37
2018-06-08,-0.119175,2779.03
2018-06-11,-0.2732,2782.0
2018-06-12,-0.17556666666666665,2786.85
2018-06-13,-0.018300000000000004,2775.63
2018-06-14,0.3275666666666667,2782.49
2018-06-15,-0.403525,2779.66
2018-06-18,0.011300000000000013,2773.75
2018-06-19,0.0,2762.59
2018-06-20,0.09232,2767.32
2018-06-21,0.0,2749.76
2018-06-22,0.04175000000000001,2754.88
2018-06-25,0.0,2717.07
2018-06-26,0.0,2723.06
2018-06-27,0.01783333333333333,2699.63
2018-06-28,0.14750000000000002,2716.31
2018-07-02,0.33802499999999996,2726.71
2018-07-03,0.0,2713.22
2018-07-05,0.26955,2736.61
2018-07-06,0.09734999999999999,2759.82
2018-07-09,-0.10606666666666666,2784.17
2018-07-10,0.10132857142857143,2793.84
2018-07-11,-0.1591,2774.02
2018-07-12,0.0,2798.29
2018-07-13,-0.46429999999999993,2801.31
2018-07-16,0.02667142857142856,2798.43
2018-07-17,-0.08613333333333334,2809.5500000000006
2018-07-18,0.26335,2815.62
2018-07-19,0.0,2804.49
2018-07-20,0.11333333333333334,2801.83
2018-07-23,0.0,2806.98
2018-07-24,-0.10370000000000001,2820.4
2018-07-25,0.3818,2846.07
2018-07-26,-0.10846,2837.44
2018-07-27,0.0,2818.82
2018-07-30,-0.03707777777777778,2802.6
2018-07-31,0.0129,2816.29
2018-08-01,-0.025733333333333334,2813.36
2018-08-02,0.20095,2827.22
2018-08-03,-0.2997,2840.35
2018-08-06,0.12738,2850.4
2018-08-07,0.1413333333333333,2858.4499999999994
2018-08-08,0.0,2857.7
2018-08-09,0.08446,2853.58
2018-08-10,-0.2919,2833.28
2018-08-13,-0.15293333333333334,2821.93
2018-08-14,0.135575,2839.96
2018-08-15,0.3552666666666666,2818.3700000000003
2018-08-16,0.17556666666666665,2840.69
2018-08-20,-0.24695,2857.05
2018-08-21,-0.019611111111111114,2862.96
2018-08-22,0.046139999999999994,2861.82
2018-08-23,-0.14049999999999999,2856.98
2018-08-24,0.038275,2874.69
2018-08-27,0.10606666666666666,2896.74
2018-08-28,-0.15038,2897.52
2018-08-29,-0.5069,2914.0399999999995
2018-08-30,0.5859,2901.13
2018-08-31,0.08616666666666667,2901.52
2018-09-04,0.2789,2896.72
2018-09-05,-0.1801,2888.6
2018-09-06,0.2294,2878.05
2018-09-07,0.0,2871.68
2018-09-10,-0.5106,2877.13
2018-09-11,0.24767999999999998,2887.89
2018-09-12,0.23775000000000002,2888.92
2018-09-13,0.0,2904.18
2018-09-14,0.0386,2904.98
2018-09-17,-0.0853,2888.8000000000006
2018-09-19,-0.27115,2907.95
2018-09-20,0.0258,2930.75
2018-09-21,0.04995000000000002,2929.67
2018-09-24,0.0,2919.37
2018-09-26,0.13083333333333333,2905.97
2018-09-27,-0.123525,2914.0
2018-09-28,0.36819999999999997,2913.98
2018-10-01,-0.045533333333333335,2924.59
2018-10-02,0.0,2923.43
2018-10-03,0.08362,2925.51
2018-10-04,0.2732,2901.61
2018-10-08,0.34,2884.43
2018-10-09,0.0872,2880.34
2018-10-10,-0.045533333333333335,2785.68
2018-10-11,0.0072500000000000064,2728.37
2018-10-12,-0.2797,2767.13
2018-10-15,-0.2733,2750.79
2018-10-16,-0.21075,2809.92
2018-10-17,-0.17,2809.21
2018-10-18,0.1147,2768.78
2018-10-19,-0.2473,2767.78
2018-10-22,0.044475,2755.88
2018-10-23,-0.24714999999999998,2740.69
2018-10-24,0.09040000000000001,2656.1
2018-10-25,-0.31020000000000003,2705.57
2018-10-26,-0.2318,2658.69
2018-10-29,-0.061939999999999995,2641.25
2018-10-30,-0.04862000000000001,2682.63
2018-10-31,-0.23129999999999998,2711.74
2018-11-01,0.3612,2740.37
2018-11-02,0.0,2723.06
2018-11-05,0.1292,2738.31
2018-11-06,-0.08537499999999999,2755.45
2018-11-07,0.035140000000000005,2813.89
2018-11-08,0.1806,2806.83
2018-11-12,-0.06399999999999999,2726.22
2018-11-13,0.0,2722.18
2018-11-14,0.09891666666666665,2701.58
2018-11-15,-0.106,2730.2
2018-11-16,-0.5994,2736.27
2018-11-19,-0.1484,2690.73
2018-11-20,0.14457499999999998,2641.89
2018-11-21,-0.39893333333333336,2649.93
2018-11-23,0.0,2632.56
2018-11-26,0.06698333333333333,2673.45
2018-11-27,0.159225,2682.17
2018-11-28,0.0,2743.79
2018-11-29,-0.33840000000000003,2737.8
2018-11-30,0.0,2760.17
2018-12-03,0.0,2790.37
2018-12-04,0.04046,2700.06
2018-12-06,-0.0395,2695.95
2018-12-07,-0.3612,2633.08
2018-12-10,0.0,2637.72
2018-12-11,0.30110000000000003,2636.78
2018-12-12,0.17428,2651.07
2018-12-13,-0.30524,2650.54
2018-12-14,0.043149999999999966,2599.95
2018-12-17,-0.21993999999999997,2545.94
2018-12-18,-0.33935714285714286,2546.16
2018-12-19,-0.401,2506.96
2018-12-20,-0.30351666666666666,2467.42
2018-12-21,0.06946666666666666,2416.62
2018-12-24,0.019625000000000004,2351.1
2018-12-26,0.03364444444444443,2467.7
2018-12-27,0.0,2488.83
2018-12-28,0.06743333333333333,2485.74
2018-12-31,-0.2775411764705882,2506.85
2019-01-02,0.007714285714285721,2510.03
2019-01-03,-0.098925,2447.89
2019-01-04,0.05748000000000002,2531.94
2019-01-07,-0.09106666666666667,2549.69
2019-01-08,0.0,2574.41
2019-01-09,-0.13502,2584.96
2019-01-10,0.31845,2596.64
2019-01-11,0.02636666666666666,2596.26
2019-01-14,-0.045274999999999996,2582.61
2019-01-15,-0.4019,2610.3
2019-01-16,-0.37095,2616.1
2019-01-17,0.159225,2635.96
2019-01-18,0.06291428571428571,2670.71
2019-01-22,-0.2158,2632.9
2019-01-23,0.4937,2638.7
2019-01-24,-0.16603333333333334,2642.33
2019-01-25,0.0,2664.76
2019-01-28,0.0,2643.85
2019-01-29,0.0,2640.0
2019-01-30,0.075875,2681.05
2019-01-31,0.42330000000000007,2704.1
2019-02-01,-0.03423333333333333,2706.53
2019-02-04,0.0,2724.87
2019-02-05,0.20906666666666665,2737.6999999999994
2019-02-06,-0.008499999999999994,2731.61
2019-02-07,0.36755,2706.05
2019-02-08,-0.11013333333333335,2707.88
2019-02-11,0.0,2709.8
2019-02-12,0.009299999999999998,2744.73
2019-02-13,-0.10537142857142857,2753.03
2019-02-14,0.13226666666666667,2745.73
2019-02-15,-0.1993,2775.6
2019-02-19,-0.13396666666666665,2779.76
2019-02-20,0.033099999999999984,2784.7
2019-02-21,0.159225,2774.88
2019-02-22,0.5106,2792.67
2019-02-25,0.08571999999999999,2796.11
2019-02-26,-0.30345,2793.9
